USPS	GEOID	NAME	LOGRADE	HIGRADE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                        
TX	4825920	Kountze Independent School District	PK	12	655659053	2437419	253.151	0.941	30.392401	-94.406181                                                                                               
TX	4825950	Kress Independent School District	PK	12	670655506	6750701	258.942	2.606	34.379211	-101.73379                                                                                                 
TX	4825980	Krum Independent School District	PK	12	188552272	2328313	72.8	0.899	33.278823	-97.30231                                                                                                      
TX	4826040	La Feria Independent School District	PK	12	89277653	2424058	34.47	0.936	26.182273	-97.823009                                                                                                 
TX	4826070	La Gloria Independent School District	PK	12	118848294	0	45.888	0.	27.292901	-98.143094                                                                                                       
TX	4826100	La Grange Independent School District	PK	12	809337507	9969156	312.487	3.849	29.920396	-96.890695                                                                                             
TX	4826130	La Joya Independent School District	PK	12	536426270	5434672	207.115	2.098	26.308426	-98.437463                                                                                               
TX	4826190	La Porte Independent School District	PK	12	108735522	39394700	41.983	15.21	29.658436	-95.037614                                                                                              
TX	4826220	LaPoyner Independent School District	PK	12	385132358	5037394	148.7	1.945	32.107377	-95.644964                                                                                                
TX	4826250	La Pryor Independent School District	PK	12	794411189	2718269	306.724	1.05	28.949714	-99.952186                                                                                               
TX	4826280	La Vega Independent School District	PK	12	84694733	2195438	32.701	0.848	31.604277	-97.066783                                                                                                 
TX	4826310	La Vernia Independent School District	PK	12	293359825	897851	113.267	0.347	29.35491	-98.118361                                                                                               
TX	4826340	La Villa Independent School District	PK	12	88922638	2937381	34.333	1.134	26.298645	-97.888529                                                                                                
TX	4826370	Lackland Independent School District	PK	12	26899736	4426	10.386	0.002	29.358253	-98.663758                                                                                                   
TX	4826400	Lago Vista Independent School District	PK	12	73961501	16487310	28.557	6.366	30.446128	-97.975098                                                                                             
TX	4826430	Lake Dallas Independent School District	PK	12	31461652	12762486	12.147	4.928	33.125085	-97.033079                                                                                            
TX	4826470	Lake Travis Independent School District	PK	12	278552082	24829937	107.55	9.587	30.347003	-98.014802                                                                                           
TX	4826490	Lake Worth Independent School District	PK	12	21448572	877654	8.281	0.339	32.814303	-97.404315                                                                                                
TX	4826580	Lamar Consolidated Independent School District	PK	12	967535952	32271441	373.568	12.46	29.550007	-95.808272                                                                                   
TX	4826610	Lamesa Independent School District	PK	12	888850928	1514288	343.187	0.585	32.751152	-101.8823                                                                                                 
TX	4826640	Lampasas Independent School District	PK	12	1568419449	3785823	605.57	1.462	31.122787	-98.143664                                                                                              
TX	4826670	Lancaster Independent School District	PK	12	96695601	403692	37.334	0.156	32.589065	-96.771148                                                                                                
TX	4826700	Laneville Independent School District	PK	12	325844046	604913	125.809	0.234	31.950198	-94.845221                                                                                              
TX	4826790	Laredo Independent School District	PK	12	34220321	560368	13.213	0.216	27.509771	-99.49024                                                                                                    
TX	4826850	Lasara Independent School District	PK	12	155481474	15424626	60.032	5.955	26.494213	-97.930345                                                                                                
TX	4826910	Latexo Independent School District	PK	12	245581327	4129239	94.819	1.594	31.38926	-95.488613                                                                                                  
TX	4826970	Lazbuddie Independent School District	PK	12	512611431	2368961	197.92	0.915	34.396353	-102.657996                                                                                             
TX	4827000	Leakey Independent School District	PK	12	1097593411	1537518	423.783	0.594	29.815376	-99.727302                                                                                               
TX	4827030	Leander Independent School District	PK	12	504307027	13014568	194.714	5.025	30.519027	-97.885541                                                                                              
TX	4827060	Leary Independent School District	PK	12	25219938	201089	9.737	0.078	33.477148	-94.227906                                                                                                     
TX	4827090	Lefors Independent School District	PK	12	370970962	989295	143.233	0.382	35.419535	-100.736593                                                                                                
TX	4827120	Leggett Independent School District	PK	12	233982055	86551	90.341	0.033	30.810456	-94.800341                                                                                                  
TX	4827180	Leon Independent School District	PK	12	786418958	15483077	303.638	5.978	31.291429	-96.201539                                                                                                 
TX	4827210	Leonard Independent School District	PK	12	168060007	1347065	64.888	0.52	33.382252	-96.249323                                                                                                 
TX	4827240	Levelland Independent School District	PK	12	821043838	14789	317.007	0.006	33.613293	-102.422404                                                                                              
TX	4827270	Leveretts Chapel Independent School District	PK	12	30371746	0	11.727	0.	32.33394	-94.912886                                                                                                  
TX	4827300	Lewisville Independent School District	PK	12	283231107	39039408	109.356	15.073	33.05088	-96.990742                                                                                           
TX	4827330	Lexington Independent School District	PK	12	777253527	4162390	300.099	1.607	30.414989	-97.063362                                                                                             
TX	4827390	Liberty-Eylau Independent School District	PK	12	167155497	18953467	64.539	7.318	33.351895	-94.117185                                                                                         
TX	4827420	Liberty Hill Independent School District	PK	12	283570595	1554858	109.487	0.6	30.679056	-97.920409                                                                                            
TX	4827450	Liberty Independent School District	PK	12	336967434	7683565	130.104	2.967	29.989193	-94.724326                                                                                               
TX	4827510	Lindale Independent School District	PK	12	411583703	6715531	158.913	2.593	32.51974	-95.447093                                                                                                
TX	4827540	Linden-Kildare Consolidated Independent School District	PK	12	708222832	2417035	273.446	0.933	33.001189	-94.362229                                                                           
TX	4827570	Lindsay Independent School District	PK	12	105805011	167699	40.852	0.065	33.655452	-97.236155                                                                                                 
TX	4827600	Lingleville Independent School District	PK	12	312859479	1452896	120.796	0.561	32.2856	-98.410254                                                                                             
TX	4827630	Lipan Independent School District	PK	12	304469122	1617464	117.556	0.625	32.520718	-98.029665                                                                                                 
TX	4827690	Little Cypress-Mauriceville Consolidated Independent School District	PK	12	253404045	9082721	97.84	3.507	30.194001	-93.826427                                                                
TX	4827720	Little Elm Independent School District	PK	12	67671597	31754953	26.128	12.261	33.148228	-96.948401                                                                                            
TX	4827750	Littlefield Independent School District	PK	12	572042128	1612514	220.867	0.623	33.921817	-102.350765                                                                                          
TX	4827780	Livingston Independent School District	PK	12	801993191	69685594	309.651	26.906	30.711827	-94.909989                                                                                          
TX	4827810	Llano Independent School District	PK	12	2307692755	33549014	891.005	12.953	30.699807	-98.706036                                                                                              
TX	4827870	Lockhart Independent School District	PK	12	870323411	2914280	336.034	1.125	29.886428	-97.610217                                                                                              
TX	4827890	Lockney Independent School District	PK	12	652240204	123506	251.831	0.048	34.178113	-101.441521                                                                                               
TX	4827930	Lohn Independent School District	PK	12	439061734	2122962	169.523	0.82	31.344779	-99.425096                                                                                                   
TX	4827960	Lometa Independent School District	PK	12	639569165	904217	246.939	0.349	31.267613	-98.371832                                                                                                 
TX	4827990	London Independent School District	PK	12	224856571	603724	86.818	0.233	27.619198	-97.478579                                                                                                  
TX	4828020	Lone Oak Independent School District	PK	12	218628326	17087714	84.413	6.598	33.011184	-95.966205                                                                                              
TX	4828110	Longview Independent School District	PK	12	276136801	4740307	106.617	1.83	32.496859	-94.726798                                                                                               
TX	4828140	Loop Independent School District	PK	12	556603121	656	214.906	0.	32.881985	-102.344956                                                                                                        
TX	4828170	Loraine Independent School District	PK	12	424866903	79790	164.042	0.031	32.354168	-100.720418                                                                                                
TX	4828200	Lorena Independent School District	PK	12	157166764	1275701	60.682	0.493	31.397043	-97.219806                                                                                                 
TX	4828230	Lorenzo Independent School District	PK	12	508271499	660700	196.245	0.255	33.637004	-101.515109                                                                                               
TX	4828290	Los Fresnos Consolidated Independent School District	PK	12	790030815	467234181	305.033	180.4	26.188723	-97.392369                                                                            
TX	4828350	Louise Independent School District	PK	12	445113616	1283189	171.859	0.495	29.125439	-96.364266                                                                                                
TX	4828380	Lovejoy Independent School District	PK	12	43147762	1053879	16.659	0.407	33.114565	-96.591487                                                                                                 
TX	4828410	Lovelady Independent School District	PK	12	840047252	5165677	324.344	1.994	31.118137	-95.553411                                                                                              
TX	4828500	Lubbock Independent School District	PK	12	223482954	2333924	86.287	0.901	33.580295	-101.863017                                                                                               
TX	4828530	Lueders-Avoca Independent School District	PK	12	612644321	2041114	236.543	0.788	32.833417	-99.625553                                                                                         
TX	4828550	Lufkin Independent School District	PK	12	411766573	9544003	158.984	3.685	31.335908	-94.676728                                                                                                
TX	4828590	Luling Independent School District	PK	12	298181216	1394019	115.128	0.538	29.70095	-97.648676                                                                                                 
TX	4828620	Lyford Consolidated Independent School District	PK	12	742847954	178138522	286.815	68.78	26.397162	-97.592602                                                                                 
TX	4828650	Lytle Independent School District	PK	12	112911996	260497	43.596	0.101	29.183852	-98.753872                                                                                                   
TX	4828680	Mabank Independent School District	PK	12	291499182	44236449	112.548	17.08	32.401197	-96.110162                                                                                               
TX	4828710	Madisonville Consolidated Independent School District	PK	12	1062326409	14317089	410.167	5.528	30.94388	-95.865937                                                                            
TX	4828740	Magnolia Independent School District	PK	12	387685363	1479992	149.686	0.571	30.206916	-95.715682                                                                                              
TX	4828780	Malakoff Independent School District	PK	12	249742872	42874522	96.426	16.554	32.20501	-96.099721                                                                                              
TX	4828800	Malone Independent School District	PK	12	118411660	874771	45.719	0.338	31.93561	-96.892676                                                                                                   
TX	4828830	Malta Independent School District	PK	12	43098613	730451	16.64	0.282	33.498713	-94.516949                                                                                                     
TX	4828890	Manor Independent School District	PK	12	227442384	5061826	87.816	1.954	30.333244	-97.555054                                                                                                  
TX	4828920	Mansfield Independent School District	PK	12	236361978	7314278	91.26	2.824	32.580014	-97.139993                                                                                               
TX	4828980	Marathon Independent School District	PK	12	5251447615	8324635	2027.595	3.214	30.059795	-102.966927                                                                                           
TX	4829010	Marble Falls Independent School District	PK	12	731665243	36956749	282.498	14.269	30.557293	-98.212319                                                                                        
TX	4829040	Marfa Independent School District	PK	12	7890415939	1763753	3046.507	0.681	29.975095	-104.143949                                                                                              
TX	4829100	Marion Independent School District	PK	12	217923522	28943	84.141	0.011	29.541306	-98.111838                                                                                                   
TX	4829130	Marlin Independent School District	PK	12	775811099	10191789	299.542	3.935	31.308221	-96.824596                                                                                               
TX	4829160	Marshall Independent School District	PK	12	898046499	9026067	346.738	3.485	32.520146	-94.356892                                                                                              
TX	4829190	Mart Independent School District	PK	12	406556829	2766684	156.972	1.068	31.535512	-96.789389                                                                                                  
TX	4829220	Martins Mill Independent School District	PK	12	164939237	2716484	63.683	1.049	32.423046	-95.806561                                                                                           
TX	4829250	Martinsville Independent School District	PK	12	171654252	147965	66.276	0.057	31.642555	-94.447533                                                                                            
TX	4829280	Mason Independent School District	PK	12	2566102615	8789405	990.778	3.394	30.7337	-99.229223                                                                                                  
TX	4829370	Matagorda Independent School District	PK	12	162118911	208398463	62.594	80.463	28.65165	-95.876963                                                                                            
TX	4829400	Mathis Independent School District	PK	12	403041292	40265688	155.615	15.547	28.089033	-97.799553                                                                                              
TX	4829460	Maud Independent School District	PK	12	93154551	10961988	35.967	4.232	33.334684	-94.352361                                                                                                   
TX	4829520	May Independent School District	PK	12	528933699	7322421	204.222	2.827	31.968515	-98.950318                                                                                                   
TX	4829580	Maypearl Independent School District	PK	12	201748011	2911462	77.895	1.124	32.311116	-97.029844                                                                                               
TX	4829670	McAllen Independent School District	PK	12	91681475	405916	35.398	0.157	26.216953	-98.237755                                                                                                  
TX	4829700	McCamey Independent School District	PK	12	1058840022	65	408.82	0.	31.274485	-102.185412                                                                                                      
TX	4829760	McDade Independent School District	PK	12	168400420	476528	65.02	0.184	30.272209	-97.219281                                                                                                   
TX	4829820	McGregor Independent School District	PK	12	214257555	66103	82.725	0.026	31.449078	-97.404829                                                                                                 
TX	4829850	McKinney Independent School District	PK	12	276422752	5933144	106.727	2.291	33.217114	-96.615056                                                                                              
TX	4829880	McLean Independent School District	PK	12	931526066	4114893	359.664	1.589	35.23182	-100.65925                                                                                                 
TX	4829910	McLeod Independent School District	PK	12	85580137	183887	33.043	0.071	32.930929	-94.095957                                                                                                   
TX	4829940	McMullen County Independent School District	PK	12	2952065878	43985814	1139.799	16.983	28.384922	-98.578853                                                                                   
TX	4830000	Meadow Independent School District	PK	12	403818672	660461	155.915	0.255	33.335844	-102.258461                                                                                                
TX	4830030	Medina Independent School District	PK	12	791460007	2456671	305.584	0.949	29.804217	-99.312681                                                                                                
TX	4830060	Medina Valley Independent School District	PK	12	744493371	9333078	287.451	3.604	29.404111	-98.888847                                                                                         
TX	4830120	Melissa Independent School District	PK	12	79962222	1297158	30.874	0.501	33.279833	-96.549024                                                                                                 
TX	4830180	Memphis Independent School District	PK	12	1684740882	46344209	650.482	17.894	34.59413	-100.612171                                                                                            
TX	4830210	Menard Independent School District	PK	12	2246565117	613559	867.404	0.237	30.885268	-99.858861                                                                                                
TX	4830250	Mercedes Independent School District	PK	12	116355137	1998728	44.925	0.772	26.14649	-97.897936                                                                                                
TX	4830300	Meridian Independent School District	PK	12	367257816	7152556	141.799	2.762	31.914838	-97.629058                                                                                              
TX	4830340	Merkel Independent School District	PK	12	718230227	589093	277.31	0.227	32.45963	-100.000591                                                                                                  
TX	4830360	Irion County Independent School District	PK	12	2723485996	176317	1051.544	0.068	31.303424	-100.981304                                                                                        
TX	4830390	Mesquite Independent School District	PK	12	141992075	587461	54.823	0.227	32.758504	-96.593884                                                                                                
TX	4830420	Mexia Independent School District	PK	12	430501309	10682584	166.217	4.125	31.658624	-96.495325                                                                                                
TX	4830450	Meyersville Independent School District	PK	12	248674254	37584	96.014	0.015	28.95857	-97.266067                                                                                               
TX	4830480	Miami Independent School District	PK	12	2014793960	315028	777.916	0.122	35.844177	-100.762099                                                                                                
TX	4830570	Midland Independent School District	PK	12	2009282684	3708341	775.788	1.432	31.845022	-102.055868                                                                                             
TX	4830600	Midlothian Independent School District	PK	12	288939380	3659788	111.56	1.413	32.471873	-96.995805                                                                                             
TX	4830640	Midway Independent School District	PK	12	222565536	3161033	85.933	1.22	31.497814	-97.266132                                                                                                  
TX	4830660	Midway Independent School District	PK	12	663652326	6018227	256.238	2.324	33.565007	-98.228116                                                                                                
TX	4830690	Milano Independent School District	PK	12	357154629	796249	137.898	0.307	30.752334	-96.826055                                                                                                 
TX	4830720	Mildred Independent School District	PK	12	167354368	55924544	64.616	21.593	32.012914	-96.326027                                                                                              
TX	4830750	Miles Independent School District	PK	12	366340683	157532	141.445	0.061	31.621072	-100.181413                                                                                                 
TX	4830780	Milford Independent School District	PK	12	155604283	1105181	60.079	0.427	32.150465	-96.977338                                                                                                
TX	4830810	Miller Grove Independent School District	PK	12	171127824	2890156	66.073	1.116	33.029007	-95.790563                                                                                           
TX	4830870	Millsap Independent School District	PK	12	243885168	2920784	94.165	1.128	32.720523	-97.989714                                                                                                
TX	4830930	Mineola Independent School District	PK	12	229120321	5341036	88.464	2.062	32.669248	-95.435982                                                                                                
TX	4830950	Mineral Wells Independent School District	PK	12	331777631	3005935	128.1	1.161	32.82558	-98.144678                                                                                            
TX	4831040	Mission Consolidated Independent School District	PK	12	107711461	765374	41.588	0.296	26.245691	-98.320677                                                                                    
TX	4831170	Monahans-Wickett-Pyote Independent School District	PK	12	1294611193	336773	499.852	0.13	31.537314	-103.092047                                                                                
TX	4831200	Montague Independent School District	PK	12	65495521	176951	25.288	0.068	33.658977	-97.685455                                                                                                 
TX	4831230	Monte Alto Independent School District	PK	12	110134611	9698247	42.523	3.745	26.390875	-97.968204                                                                                             
TX	4831260	Montgomery Independent School District	PK	12	560869915	43882961	216.553	16.943	30.401879	-95.692421                                                                                          
TX	4831290	Moody Independent School District	PK	12	252431368	10997864	97.464	4.246	31.29449	-97.385259                                                                                                  
TX	4831320	Moran Independent School District	PK	12	536249037	466153	207.047	0.18	32.559721	-99.213478                                                                                                   
TX	4831380	Morgan Independent School District	PK	12	158893924	2601376	61.349	1.004	31.990799	-97.57335                                                                                                  
TX	4831410	Morgan Mill Independent School District	PK	12	191439827	809060	73.915	0.312	32.419482	-98.199359                                                                                             
TX	4831470	Morton Independent School District	PK	12	598788712	0	231.194	0.	33.731341	-102.814785                                                                                                        
TX	4831500	Motley County Independent School District	PK	12	2637624640	685098	1018.393	0.265	34.075047	-100.794244                                                                                       
TX	4831560	Moulton Independent School District	PK	12	287181783	195248	110.882	0.075	29.569361	-97.145362                                                                                                
TX	4831620	Mount Calm Independent School District	PK	12	125999889	1236053	48.649	0.477	31.759863	-96.887781                                                                                             
TX	4831650	Mount Enterprise Independent School District	PK	12	197695296	346056	76.331	0.134	31.888963	-94.686548                                                                                        
TX	4831760	Mount Pleasant Independent School District	PK	12	567810284	35651198	219.233	13.765	33.307228	-95.035054                                                                                      
TX	4831770	Mount Vernon Independent School District	PK	12	626605132	25656403	241.934	9.906	33.175846	-95.219066                                                                                         
TX	4831860	Muenster Independent School District	PK	12	492552021	1881091	190.175	0.726	33.687549	-97.373412                                                                                              
TX	4831890	Muleshoe Independent School District	PK	12	1211915950	748609	467.923	0.289	34.172785	-102.806957                                                                                             
TX	4831920	Mullin Independent School District	PK	12	634744857	1833546	245.076	0.708	31.558415	-98.748856                                                                                                
TX	4831950	Mumford Independent School District	PK	12	103326218	1268776	39.894	0.49	30.760806	-96.555251                                                                                                 
TX	4831970	Munday Consolidated Independent School District	PK	12	505472814	156478	195.164	0.06	33.467027	-99.579143                                                                                     
TX	4832010	Murchison Independent School District	PK	12	31904614	229162	12.318	0.088	32.282654	-95.749486                                                                                                
TX	4832090	Nacogdoches Independent School District	PK	12	578107529	1537322	223.209	0.594	31.597195	-94.673167                                                                                           
TX	4832130	Natalia Independent School District	PK	12	105673348	860480	40.801	0.332	29.201123	-98.868103                                                                                                 
TX	4832160	Navarro Independent School District	PK	12	222456206	1149926	85.891	0.444	29.689	-97.979896                                                                                                   
TX	4832190	Navasota Independent School District	PK	12	940288718	12815299	363.048	4.948	30.382829	-96.032266                                                                                             
TX	4832220	Nazareth Independent School District	PK	12	279945112	1179901	108.087	0.456	34.560678	-102.100899                                                                                             
TX	4832250	Neches Independent School District	PK	12	211541332	2488802	81.677	0.961	31.905886	-95.515049                                                                                                 
TX	4832280	Nederland Independent School District	PK	12	45411566	3622561	17.534	1.399	29.977252	-94.005422                                                                                               
TX	4832310	Needville Independent School District	PK	12	512128521	7637360	197.734	2.949	29.374112	-95.781527                                                                                             
TX	4832340	New Boston Independent School District	PK	12	271378755	5768858	104.78	2.227	33.463326	-94.416811                                                                                             
TX	4832370	New Braunfels Independent School District	PK	12	194729038	1480331	75.185	0.572	29.718544	-98.18011                                                                                           
TX	4832400	New Caney Independent School District	PK	12	222935725	1855157	86.076	0.716	30.136621	-95.231744                                                                                              
TX	4832430	New Deal Independent School District	PK	12	311149503	1110129	120.135	0.429	33.749868	-101.858436                                                                                             
TX	4832460	New Diana Independent School District	PK	12	134749377	1104406	52.027	0.426	32.719765	-94.759012                                                                                              
TX	4832490	New Home Independent School District	PK	12	350540622	851	135.344	0.	33.315985	-101.954939                                                                                                    
TX	4832610	New Summerfield Independent School District	PK	12	148955931	3767194	57.512	1.455	31.992782	-95.076978                                                                                        
TX	4832640	New Waverly Independent School District	PK	12	262640604	5950318	101.406	2.297	30.571183	-95.491956                                                                                           
TX	4832700	Newcastle Independent School District	PK	12	561711954	5587665	216.878	2.157	33.191733	-98.790932                                                                                             
TX	4832730	Newton Independent School District	PK	12	1016636697	4301992	392.526	1.661	30.751101	-93.736526                                                                                               
TX	4832740	Nixon-Smiley Consolidated Independent School District	PK	12	961752386	1756873	371.335	0.678	29.307178	-97.6862                                                                               
TX	4832790	Nocona Independent School District	PK	12	412471438	2690186	159.256	1.039	33.79237	-97.679711                                                                                                 
TX	4832880	Nordheim Independent School District	PK	12	273199526	619822	105.483	0.239	28.924878	-97.613299                                                                                               
TX	4832910	Normangee Independent School District	PK	12	458664921	3554126	177.092	1.372	31.06316	-96.127222                                                                                              
TX	4832940	North East Independent School District	PK	12	343048118	917317	132.452	0.354	29.577841	-98.450657                                                                                             
TX	4832970	North Hopkins Independent School District	PK	12	235219388	31950504	90.819	12.336	33.272629	-95.620018                                                                                        
TX	4833010	North Lamar Independent School District	PK	12	1015268166	52066705	391.997	20.103	33.787407	-95.588978                                                                                        
TX	4833030	North Zulch Independent School District	PK	12	212491295	2561783	82.043	0.989	30.873921	-96.104009                                                                                            
TX	4833090	Northside Independent School District	KG	12	240258603	770724	92.764	0.298	34.302702	-99.294157                                                                                               
TX	4833120	Northside Independent School District	PK	12	820890731	2051271	316.948	0.792	29.552743	-98.6903                                                                                               
TX	4833180	Northwest Independent School District	PK	12	593337729	14079689	229.089	5.436	33.033006	-97.35488                                                                                             
TX	4833240	Nueces Canyon Consolidated Independent School District	PK	12	2313503827	4673067	893.249	1.804	29.761365	-100.095509                                                                          
TX	4833270	Nursery Independent School District	PK	12	137283486	174728	53.005	0.067	28.940915	-97.095827                                                                                                 
TX	4833340	Oakwood Independent School District	PK	12	402135422	3391633	155.265	1.31	31.554468	-95.811008                                                                                                
TX	4833360	Odem-Edroy Independent School District	PK	12	287369437	9702372	110.954	3.746	27.935487	-97.605556                                                                                            
TX	4833390	O'Donnell Independent School District	PK	12	841728539	1441341	324.993	0.557	32.974522	-101.838013                                                                                            
TX	4833420	Oglesby Independent School District	PK	12	188288996	2544044	72.699	0.982	31.409504	-97.531155                                                                                                
TX	4833570	Olfen Independent School District	PK	12	56551657	38626	21.835	0.015	31.630325	-99.974811                                                                                                     
TX	4833630	Olney Independent School District	PK	12	930844375	8935156	359.401	3.45	33.421089	-98.83485                                                                                                   
TX	4833660	Olton Independent School District	PK	12	900303396	128845	347.609	0.05	34.121631	-102.161986                                                                                                  
TX	4833690	Onalaska Independent School District	PK	12	126547029	62519557	48.86	24.139	30.829779	-95.097443                                                                                              
TX	4833720	Orange Grove Independent School District	PK	12	474139955	5862369	183.066	2.263	27.983771	-97.968179                                                                                          
TX	4833780	Orangefield Independent School District	PK	12	156194299	28361905	60.307	10.951	30.043645	-94.027023                                                                                          
TX	4833840	Ore City Independent School District	PK	12	175373621	6582963	67.712	2.542	32.814299	-94.757686                                                                                               
TX	4833870	Overton Independent School District	PK	12	52135433	77776	20.13	0.03	32.315211	-94.964749                                                                                                     
TX	4833900	Paducah Independent School District	PK	12	2075504268	2628155	801.357	1.015	34.061013	-100.293384                                                                                             
TX	4833960	Paint Creek Independent School District	PK	12	591266013	17994092	228.289	6.948	33.044551	-99.637977                                                                                          
TX	4833980	Paint Rock Independent School District	PK	12	802371517	22594034	309.797	8.724	31.484765	-99.880551                                                                                           
TX	4834020	Palacios Independent School District	PK	12	717183693	805759319	276.906	311.105	28.602537	-96.220903                                                                                          
TX	4834050	Palestine Independent School District	PK	12	566035990	7358820	218.548	2.841	31.841261	-95.661726                                                                                             
TX	4834110	Palmer Independent School District	PK	12	141785305	1160530	54.744	0.448	32.439871	-96.678051                                                                                                 
TX	4834140	Palo Pinto Independent School District	PK	12	439960761	13787760	169.87	5.323	32.823303	-98.477966                                                                                            
TX	4834170	Pampa Independent School District	PK	12	1171093176	2705125	452.162	1.044	35.628345	-100.92785                                                                                                
TX	4834230	Panhandle Independent School District	PK	12	1447151724	5756501	558.748	2.223	35.388758	-101.444118                                                                                           
TX	4834260	Paradise Independent School District	PK	12	187469373	288848	72.382	0.112	33.115648	-97.716161                                                                                                
TX	4834290	Paris Independent School District	PK	12	57965649	966231	22.381	0.373	33.659377	-95.563743                                                                                                    
TX	4834320	Pasadena Independent School District	PK	12	153895944	3071170	59.42	1.186	29.647571	-95.20691                                                                                                 
TX	4834380	Patton Springs Independent School District	PK	12	1008795956	1245872	389.498	0.481	33.693351	-100.709325                                                                                      
TX	4834410	Pawnee Independent School District	PK	12	390777748	251483	150.88	0.097	28.605859	-97.969845                                                                                                  
TX	4834440	Pearland Independent School District	PK	12	112751134	251791	43.533	0.097	29.555415	-95.308015                                                                                                
TX	4834470	Pearsall Independent School District	PK	12	1929926793	1671359	745.149	0.645	28.87221	-99.075806                                                                                              
TX	4834500	Peaster Independent School District	PK	12	146426371	480777	56.536	0.186	32.883019	-97.88366                                                                                                  
TX	4834550	Pecos-Barstow-Toyah Independent School District	PK	12	5849458029	15074393	2258.488	5.82	31.390219	-103.631841                                                                                
TX	4834560	Penelope Independent School District	PK	12	125524018	1712900	48.465	0.661	31.838595	-96.933165                                                                                               
TX	4834630	Perrin-Whitt Consolidated Independent School District	PK	12	445689430	3500024	172.082	1.351	33.019314	-98.048677                                                                             
TX	4834650	Perryton Independent School District	PK	12	2045612538	1239667	789.815	0.479	36.269994	-100.79416                                                                                             
TX	4834680	Petersburg Independent School District	PK	12	394426782	0	152.289	0.	33.909386	-101.620197                                                                                                    
TX	4834710	Petrolia Consolidated Independent School District	PK	12	561511096	2866843	216.801	1.107	34.030586	-98.26749                                                                                  
TX	4834770	Pettus Independent School District	PK	12	466503632	675961	180.118	0.261	28.616657	-97.752479                                                                                                 
TX	4834800	Pewitt Consolidated Independent School District	PK	12	578185392	5957200	223.239	2.3	33.212431	-94.658417                                                                                     
TX	4834830	Pflugerville Independent School District	PK	12	198546543	89395	76.659	0.035	30.441035	-97.586448                                                                                             
TX	4834860	Pharr-San Juan-Alamo Independent School District	PK	12	142855412	58823	55.157	0.023	26.18033	-98.163513                                                                                      
TX	4834920	Pilot Point Independent School District	PK	12	263307439	60023739	101.664	23.175	33.382355	-96.986187                                                                                         
TX	4834980	Pine Tree Independent School District	PK	12	72953136	330276	28.167	0.128	32.4991	-94.812633                                                                                                  
TX	4835010	Pittsburg Independent School District	PK	12	558940325	20682396	215.808	7.986	32.957257	-94.976665                                                                                            
